"id_obra";"descricao";"periodo";"qtd_dias";"status_obra";"licitacao";"empresa";"modalidade";"valor";"fonte_recurso";"vigencia_projeto";"projeto";"id_unidade_responsavel";"unidade_responsavel"
"11020";"O PRESENTE CONTRATO TEM COMO OBJETO A EXECUÇÃO PELA CONTRATADA  DA COMPLEMENTAÇÃO DA REFORMA DO LABORATÓRIO DE ELETROQUÍMICA (UFRN) E REFORMA DO LABORATÓRIO DE ELETROQUÍMICA, REFERENTE AO ITENS 02 E 04), DE ACORDO COM O PROJETO BÁSICO E DEMAIS ANEXOS DO RDC ELETRÔNICO Nº 049/2014-DMP.";"06/05/2015 - 12/12/2015";"220";"FINALIZADA";"49/2014";" 15.070.879/0001-15 - CONSTRUTORA RBR LTDA";"REGIME DIF. DE CONTRATAÇÃO";"R$       111.444,01";"MS/FNS (153000000)";;;;
"11108";"CONSTRUÇÃO DO PRÉDIO DESTINADO À PESQUISA E PÓS-GRADUAÇÃO DO CURSO DE PEDAGOGIA DO CENTRO DE ENSINO SUPERIOR DO SERIDÓ - CAMPUS DE CAICÓ";"01/10/2014 - 26/08/2015";"329";"FINALIZADA";"7/2014";" 04.751.986/0001-92 - F DOIS ENGENHARIA LTDA";"REGIME DIF. DE CONTRATAÇÃO";"R$       640.628,83";;"14/04/2011 - 11/05/2017";"FUNPEC/UFRN/FINEP/PPGPOTI - CAMPI REGIONAIS (272011)";;
"11133";"COMPLEMENTAÇÃO DA REFORMA DO LABORATÓRIO DE ELETROQUÍMICA";"11/06/2015 - 07/12/2015";"179";"FINALIZADA";"49/2014";" 15.070.879/0001-15 - CONSTRUTORA RBR LTDA";"REGIME DIF. DE CONTRATAÇÃO";"R$        46.999,86";;"03/09/2009 - 03/05/2019";"FUNPEC/FINEP/CT-INFRA-PROINFRA 01/2008 (1102009)";;
"11162";"O PRESENTE CONTRATO TEM COMO OBJETO A EXECUÇÃO PELA CONTRATADA  DOS SERVIÇOS DE ADEQUAÇÕES NO PRÉDIO DO SETOR AVANÇADO DE PESQUISAS CLÍNICAS EXPERIMENTAIS DO INSTITUTO DE MEDICINA TROPICAL DA UFRN.";"15/06/2015 - 10/02/2016";"182";"EM RECEBIMENTO PROVISÓRIO";"44/2014";" 20.757.012/0001-72 - NORMA ENGENHARIA SERVICOS ELETRICOS LTDA - ME / NORMA ENGENHARIA";"REGIME DIF. DE CONTRATAÇÃO";"R$       102.000,00";;;;;
"11454";"O PRESENTE CONTRATO TEM COMO OBJETO A EXECUÇÃO, PELA CONTRATADA, DOS SERVIÇOS NAS RESIDÊNCIAS UNIVERSITÁRIAS I E II E PRÉDIOS DO DEPARTAMENTO DE FISIOTERAPIA, ANEXO DA SUPERINTENDÊNCIA DE INFORMÁTICA, EDITORA UNIVERSITÁRIA E RESIDÊNCIA UNIVERSITÁRIA DE PÓSGRADUAÇÃO.DE ACORDO COM RDC Nº 40/2014-UFRN";"07/10/2015 - 01/10/2016";"270";"EM RECEBIMENTO PROVISÓRIO";"40/2014";" 21.949.552/0001-10 - W DA S MOREIRA ENGENHARIA EIRELI-EPP";"REGIME DIF. DE CONTRATAÇÃO";"R$       223.269,84";;;;;
"11651";"AMPLIAÇÃO DA SUBESTAÇÃO 01 E COMPLEMENTAÇÃO ELÉTRICA DA SUBESTAÇÃO 02 DO NÚCLEO TECNOLÓGICO INDUSTRIAL DO CENTRO DE TECNOLOGIA.";"01/12/2015 - 23/02/2017";"210";"FINALIZADA";"51/2014";" 09.337.991/0001-77 - TALDI INDUSTRIA, SERVIÇOS E INCORPORAÇÕES LTDA - EPP";"REGIME DIF. DE CONTRATAÇÃO";"R$       492.800,00";"TESOURO - EDUCAÇÃO (112000000)";;;;
"11884";"CONSTRUÇÃO DO RESERVATÓRIO ELEVADO, RESERVATÓRIO INFERIOR E REDE DE DISTRIBUIÇÃO DE ÁGUA PARA ABASTECIMENTO DO CERES - CAMPUS DE CURRAIS NOVOS";"01/04/2016 - 24/08/2017";"330";"EM RECEBIMENTO PROVISÓRIO";"48/2014";" 12.313.631/0001-40 - CONTAL CONSTRUTORA TEIXEIRA ANDRADE LTDA";"REGIME DIF. DE CONTRATAÇÃO";"R$     1.065.461,00";"TESOURO - EDUCAÇÃO (112000000)";;;;
"11979";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO, PARA A EXECUÇÃO DA COMPLEMENTAÇÃO DA CONSTRUÇÃO DA UNIDADE DE TRATAMENTO DE RESÍDUOS SÓLIDOS (UFRN) E CONSTRUÇÃO DA UNIDADE DE TRATAMENTO DE RESÍDUOS SÓLIDOS (RECURSOS CT-INFRA VIII) (REFERENTE AOS ITENS 01 E 03), DE ACORDO COM O PROJETO BÁSICO E DEMAIS ANEXOS DO RDC ELETRÔNICO Nº 049/2014-DMP, A SER EXECUTADO NO SEGUINTE LOCAL: CAMPUS CENTRAL DA UFRN, AV. SENADOR SALGADO FILHO, 3000  NATAL/RN.";"17/05/2016 - 10/08/2017";"181";"EM RECEBIMENTO PROVISÓRIO";"49/2014";" 15.070.879/0001-15 - CONSTRUTORA RBR LTDA";"REGIME DIF. DE CONTRATAÇÃO";"R$       180.542,45";"TESOURO - EDUCAÇÃO (112000000)";;;;
"12087";"CONSTRUÇÃO DA UNIDADE DE TRATAMENTO DE RESÍDUOS SÓLIDOS";"10/06/2016 - 06/12/2016";"179";"FINALIZADA";"49/2014";" 15.070.879/0001-15 - CONSTRUTORA RBR LTDA";"REGIME DIF. DE CONTRATAÇÃO";"R$        53.687,39";;"03/09/2009 - 03/05/2019";"FUNPEC/FINEP/CT-INFRA-PROINFRA 01/2008 (1102009)";;
"11865";"RECUPERAÇÃO DA COBERTURA E IMPERMEABILIZAÇÃO DAS CALHAS DO BLOCO J DO CENTRO DE BIOCIÊNCIAS.";"01/03/2016 - 29/08/2016";"181";"FINALIZADA";"17/2015";" 07.639.848/0001-04 - SOLON ENGENHARIA LTDA";"REGIME DIF. DE CONTRATAÇÃO";"R$        62.895,00";"TESOURO - EDUCAÇÃO (112000000)";;;;
"11879";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO, DA COMPLEMENTAÇÃO DA CONSTRUÇÃO DO PÓRTICO E GUARITA DA ENTRADA PRINCIPAL AO CÂMPUS DE MACAÍBA DA UFRN, DE ACORDO COM O PROJETO BÁSICO E DEMAIS ANEXOS DO RDC ELETRÔNICO Nº 011/2015-DMP.";"20/03/2016 - 06/09/2016";"150";"FINALIZADA";"11/2015";" 09.580.934/0001-14 - TGB ENGENHARIA E EMPREENDIMENTOS EIRELI - ME";"REGIME DIF. DE CONTRATAÇÃO";"R$        89.625,00";"TESOURO - EDUCAÇÃO (112000000)";;;;
"11650";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO, DA REFORMA DE SALAS DO DEPARTAMENTO DE MORFOLOGIA PARA INSTALAÇÃO DO LABORATÓRIO DE CULTURA DE CÉLULAS, DE ACORDO COM O PROJETO BÁSICO E DEMAIS ANEXOS DO RDC ELETRÔNICO Nº 004/2015-DMP, A SER EXECUTADO NO SEGUINTE LOCAL: CAMPUS CENTRAL DA UFRN, AV. SENADOR SALGADO FILHO, 3000, BAIRRO DE LAGOA NOVA, NATAL, RN.";"26/10/2015 - 22/07/2016";"210";"FINALIZADA";"4/2015";" 20.757.012/0001-72 - NORMA ENGENHARIA SERVICOS ELETRICOS LTDA - ME / NORMA ENGENHARIA";"REGIME DIF. DE CONTRATAÇÃO";"R$        60.299,99";"TESOURO - EDUCAÇÃO (112000000)";;;;
"11928";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO, DA REFORMA DAS SALAS DE AULAS 24 A E 24 B DA ESCOLA DA SAÚDE DA UFRN, DE ACORDO COM O PROJETO BÁSICO E DEMAIS ANEXOS DO RDC ELETRÔNICO Nº 0022/2015-DMP.";"25/04/2016 - 22/10/2016";"150";"FINALIZADA";"22/2015";" 07.639.848/0001-04 - SOLON ENGENHARIA LTDA";"REGIME DIF. DE CONTRATAÇÃO";"R$        34.200,00";"TESOURO - EDUCAÇÃO (112000000)";;;;
"11736";" EXECUÇÃO DE REFORMAS E SERVIÇOS EM DIVERSOS SETORES DO CENTRO DE CIÊNCIAS DA SAÚDE DA UFRN, DE ACORDO COM O PROJETO BÁSICO E DEMAIS ANEXOS DO RDC ELETRÔNICO Nº 003/2015-DMP, LOTE 2, A SER EXECUTADO NO SEGUINTE LOCAL: CAMPUS CENTRAL DA UFRN, AV. SENADOR SALGADO FILHO, 3000, NO CENTRO DE CIÊNCIAS DA SAÚDE, LOCALIZADO À RUA GENERAL CORDEIRO DE FARIAS S/N  BAIRRO DE PETRÓPOLIS E NO DEPARTAMENTO DE ODONTOLOGIA.";"11/01/2016 - 04/06/2017";"360";"FINALIZADA";"3/2015";" 09.389.289/0001-57 - AC ENGENHARIA LTDA - EPP";"REGIME DIF. DE CONTRATAÇÃO";"R$       735.417,69";"FUNCIONAMENTO DAS INSTITUIÇÕES FEDERAIS (250262430)";;;;
"11858";"EXECUÇÃO DE SERVIÇOS COMPLEMENTARES PARA O CENTRO INTEGRADO DE VOCAÇÃO TECNOLÓGICA DO INSTITUTO METRÓPOLE DIGITAL DA UFRN. ";"14/03/2016 - 09/03/2017";"210";"FINALIZADA";"9/2015";" 15.070.879/0001-15 - CONSTRUTORA RBR LTDA";"REGIME DIF. DE CONTRATAÇÃO";"R$       376.199,00";"TESOURO - EDUCAÇÃO (112000000)";;;;
"11860";"REFORMA DA CALÇADA EXISTENTE EM TORNO DO PRÉDIO DO LABPLAN NO CAMPUS CENTRAL DA UFRN DE ACORDO COM O PROJETO BÁSICO E DEMAIS ANEXOS DO RDC ELETRÔNICO Nº 013/2015-DMP.";"01/03/2016 - 27/09/2016";"150";"FINALIZADA";"13/2015";" 09.580.934/0001-14 - TGB ENGENHARIA E EMPREENDIMENTOS EIRELI - ME";"REGIME DIF. DE CONTRATAÇÃO";"R$       111.293,02";"TESOURO - EDUCAÇÃO (112000000)";;;;
"11783";"-  EXECUÇÃO DE REFORMAS E SERVIÇOS EM DIVERSOS SETORES DO CENTRO DE CIÊNCIAS DA SAÚDE DA UFRN, DE ACORDO COM O PROJETO BÁSICO E DEMAIS ANEXOS DO RDC ELETRÔNICO Nº 003/2015-DMP, LOTE 03, A SER EXECUTADO NO SEGUINTE LOCAL: CAMPUS CENTRAL DA UFRN, AV. SENADOR SALGADO FILHO, 3000, NO CENTRO DE CIÊNCIAS DA SAÚDE, LOCALIZADO À RUA GENERAL CORDEIRO DE FARIAS S/N  BAIRRO DE PETRÓPOLIS E NO DEPARTAMENTO DE ODONTOLOGIA.";"11/01/2016 - 06/11/2016";"240";"FINALIZADA";"3/2015";" 04.751.986/0001-92 - F DOIS ENGENHARIA LTDA";"REGIME DIF. DE CONTRATAÇÃO";"R$       178.006,37";"FUNCIONAMENTO DAS INSTITUIÇÕES FEDERAIS (250262430)";;;;
"11782";"CONSTRUÇÃO DO INSTITUTO DO CÉREBRO - CAMPUS UNIVERSITÁRIO CENTRAL- UFRN.";"01/12/2015 - 17/02/2018";"809";"EM ANDAMENTO";"5/2015";" 04.145.787/0001-30 - ECCL - EMPREENDIMENTOS E CONSTRUÇÃO CIVIL LTDA";"REGIME DIF. DE CONTRATAÇÃO";"R$    32.561.212,65";;"19/10/2012 - 15/07/2019";"FUNPEC/UFRN/CONSOLIDACAO DO INSTITUTO DO CEREBRO (992012)";;
"11776";"REFORMA DO SETOR TECNICO DO PRÉDIO DA BIBLIOTECA CENTRAL ZILA MAMEDE, NO CAMPUS UNIVERSITÁRIO CENTRAL DA UFRN.";"04/01/2016 - 31/08/2016";"240";"FINALIZADA";"15/2015";" 09.580.934/0001-14 - TGB ENGENHARIA E EMPREENDIMENTOS EIRELI - ME";"REGIME DIF. DE CONTRATAÇÃO";"R$       228.787,33";;;;;
"11021";"O PRESENTE CONTRATO TEM COMO OBJETO A EXECUÇÃO PELA CONTRATADA DA  CONSTRUÇÃO DE MUROS DE ARRIMO PRÓXIMO AO PRÉDIO DO LAB. DE SISMOLOGIA, INSTITUTO INTERNACIONAL DE FÍSICA E ESCOLA DE ENFERMAGEM, NO CAMPUS UNIVERSITÁRIO CENTRAL DA UFRN. ";"13/05/2015 - 07/02/2016";"180";"EM RECEBIMENTO PROVISÓRIO";"1/2015";" 09.580.934/0001-14 - TGB ENGENHARIA E EMPREENDIMENTOS EIRELI - ME";"REGIME DIF. DE CONTRATAÇÃO";"R$       906.000,00";;;;;
"11857";"REFORMA PARA INSTALAÇÃO DO SISTEMA DE GASES ESPECIAIS PARA O LAB ÁGUA II LARHISA NO CAMPUS UNIVERSITÁRIO CENTRAL DA UFRN.";"01/03/2016 - 25/01/2017";"150";"FINALIZADA";"12/2015";" 09.389.289/0001-57 - AC ENGENHARIA LTDA - EPP";"REGIME DIF. DE CONTRATAÇÃO";"R$       157.125,28";"TESOURO - EDUCAÇÃO (112000000)";;;;
"11857";"REFORMA PARA INSTALAÇÃO DO SISTEMA DE GASES ESPECIAIS PARA O LAB ÁGUA II LARHISA NO CAMPUS UNIVERSITÁRIO CENTRAL DA UFRN.";"01/03/2016 - 25/01/2017";"150";"FINALIZADA";"12/2015";" 09.389.289/0001-57 - AC ENGENHARIA LTDA - EPP";"REGIME DIF. DE CONTRATAÇÃO";"R$       157.125,28";"MS/FNS (153000000)";;;;
"11917";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO, DA A REFORMA DOS BANHEIROS NO CENTRO DE CONVIVÊNCIA NO CAMPUS CENTRAL DA UFRN, DE ACORDO COM O PROJETO BÁSICO E DEMAIS ANEXOS DO RDC ELETRÔNICO Nº 0019/2015-DMP.";"11/04/2016 - 07/11/2016";"210";"FINALIZADA";"19/2015";" 04.751.986/0001-92 - F DOIS ENGENHARIA LTDA";"REGIME DIF. DE CONTRATAÇÃO";"R$       156.200,00";"APLICACOES FINANCEIRAS (280154215)";;;;
"11735";"EXECUÇÃO DE REFORMAS E SERVIÇOS EM DIVERSOS SETORES DO CENTRO DE CIÊNCIAS DA SAÚDE DA UFRN, DE ACORDO COM O PROJETO BÁSICO E DEMAIS ANEXOS DO RDC ELETRÔNICO Nº 003/2015-DMP, LOTE 01, A SER EXECUTADO NO SEGUINTE LOCAL: CAMPUS CENTRAL DA UFRN, AV. SENADOR SALGADO FILHO, 3000, NO CENTRO DE CIÊNCIAS DA SAÚDE, LOCALIZADO À RUA GENERAL CORDEIRO DE FARIAS S/N  BAIRRO DE PETRÓPOLIS E NO DEPARTAMENTO DE ODONTOLOGIA. ";"11/01/2016 - 07/10/2016";"270";"FINALIZADA";"3/2015";" 04.751.986/0001-92 - F DOIS ENGENHARIA LTDA";"REGIME DIF. DE CONTRATAÇÃO";"R$       100.423,16";"FUNCIONAMENTO DAS INSTITUIÇÕES FEDERAIS (250262430)";;;;
"12326";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO, DA COMPLEMENTAÇÃO DA CONSTRUÇÃO DO BLOCO II DA FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI-FACISA, DE ACORDO COM O PROJETO BÁSICO E DEMAIS ANEXOS DO RDC ELETRÔNICO Nº 020/2016-DMP.";"20/01/2017 - 30/05/2018";"345";"EM RECEBIMENTO PROVISÓRIO";"20/2016";" 14.743.604/0001-32 - HABITE-SE PROJETOS E EXECUÇÕES LTDA ME";"REGIME DIF. DE CONTRATAÇÃO";"R$       514.747,40";"TESOURO - ORDINÁRIO (100000000)";;;;
"12327";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO, DA CONSTRUÇÃO DO ANFITEATRO DO SETOR DE AULAS TEÓRICAS II - CCHLA, DE ACORDO COM O PROJETO BÁSICO E DEMAIS ANEXOS DO RDC ELETRÔNICO Nº 016/2016-DMP.";"20/01/2017 - 31/12/2017";"209";"EM RECEBIMENTO PROVISÓRIO";"16/2016";" 09.580.934/0001-14 - TGB ENGENHARIA E EMPREENDIMENTOS EIRELI - ME";"REGIME DIF. DE CONTRATAÇÃO";"R$       175.786,74";"TESOURO - EDUCAÇÃO (112000000)";;;;
"12327";"O OBJETO DO PRESENTE CONTRATO É A EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO, DA CONSTRUÇÃO DO ANFITEATRO DO SETOR DE AULAS TEÓRICAS II - CCHLA, DE ACORDO COM O PROJETO BÁSICO E DEMAIS ANEXOS DO RDC ELETRÔNICO Nº 016/2016-DMP.";"20/01/2017 - 31/12/2017";"209";"EM RECEBIMENTO PROVISÓRIO";"16/2016";" 09.580.934/0001-14 - TGB ENGENHARIA E EMPREENDIMENTOS EIRELI - ME";"REGIME DIF. DE CONTRATAÇÃO";"R$       175.786,74";"TESOURO - ORDINÁRIO (100000000)";;;;
"12347";"EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO, DA REFORMA PARA CLIMATIZAÇÃO DO REFEITÓRIO DA BIOMÉDICA - CCS / UFRN, DE ACORDO COM O PROJETO BÁSICO E DEMAIS ANEXOS DO RDC ELETRÔNICO Nº 002/2016-DMP";"30/01/2017 - 28/07/2017";"179";"FINALIZADA";"2/2016";" 14.743.604/0001-32 - HABITE-SE PROJETOS E EXECUÇÕES LTDA ME";"REGIME DIF. DE CONTRATAÇÃO";"R$        69.900,00";"SUS (153368961)";;;;
"12347";"EXECUÇÃO, PELA CONTRATADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO, DA REFORMA PARA CLIMATIZAÇÃO DO REFEITÓRIO DA BIOMÉDICA - CCS / UFRN, DE ACORDO COM O PROJETO BÁSICO E DEMAIS ANEXOS DO RDC ELETRÔNICO Nº 002/2016-DMP";"30/01/2017 - 28/07/2017";"179";"FINALIZADA";"2/2016";" 14.743.604/0001-32 - HABITE-SE PROJETOS E EXECUÇÕES LTDA ME";"REGIME DIF. DE CONTRATAÇÃO";"R$        69.900,00";"TESOURO - ORDINÁRIO (100000000)";;;;
"12444";"REESTRUTURAÇÃO DAS INSTALAÇÕES ELÉTRICAS DA EDITORA UNIVERSITÁRIA DA UFRN.";"01/03/2017 - 22/12/2018";"211";"EM ANDAMENTO";"3/2016";" 09.376.468/0001-50 - CST CONSTRUCOES E SERVICOS TECNICOS LTDA";"REGIME DIF. DE CONTRATAÇÃO";"R$       415.827,07";"TESOURO - EDUCAÇÃO (112000000)";;;;
"12536";"COMPLEMENTAÇÃO DA ILUMINAÇÃO EXTERNA PARA OS PRÉDIOS DOS DEPTO. DA SAÚDE COLETIVA, NO CAMPUS UNIVERSITÁRIO CENTRAL DA UFRN";"02/05/2017 - 29/10/2017";"150";"FINALIZADA";"18/2016";" 20.757.012/0001-72 - NORMA ENGENHARIA SERVICOS ELETRICOS LTDA - ME / NORMA ENGENHARIA";"REGIME DIF. DE CONTRATAÇÃO";"R$        67.719,99";"TESOURO - EDUCAÇÃO (112000000)";;;;
"12536";"COMPLEMENTAÇÃO DA ILUMINAÇÃO EXTERNA PARA OS PRÉDIOS DOS DEPTO. DA SAÚDE COLETIVA, NO CAMPUS UNIVERSITÁRIO CENTRAL DA UFRN";"02/05/2017 - 29/10/2017";"150";"FINALIZADA";"18/2016";" 20.757.012/0001-72 - NORMA ENGENHARIA SERVICOS ELETRICOS LTDA - ME / NORMA ENGENHARIA";"REGIME DIF. DE CONTRATAÇÃO";"R$        67.719,99";"OUTROS SERV.ADMINISTRATIVOS (250154166)";;;;
"12882";"CONSTRUÇÃO DO LABORATÓRIO DE ANÁLISES DE PRODUÇÃO DE ENERGIA EÓLICA - LAPEE
LOCAL: CAMPUS DA ESCOLA AGRÍCOLA DE JUNDIAÍ -EAJ/UFRN, NO MUNICÍPIO DE  MACAIBA RN.";"01/12/2017 - 17/09/2018";"290";"EM ANDAMENTO";"17/2016";" 04.751.986/0001-92 - F DOIS ENGENHARIA LTDA";"REGIME DIF. DE CONTRATAÇÃO";"R$       744.012,85";;"19/06/2012 - 19/02/2020";"FUNPEC/UFRN/FINEP/BASEUFRN (PROINFRA 02/2010) (932012)";;
"12561";"RECUPERAÇÃO ESTRUTURAL DOS PÓRTICOS DO ALMOXARIFADO DE MATERIAIS DE CONSTRUÇÃO DA SUPERINTENDÊNCIA DE INFRAESTRUTURA.";"10/07/2017 - 08/01/2018";"182";"EM ANDAMENTO";"4/2016";" 10.381.430/0001-54 - DIAS & DIAS COMERCIO E SERVICOS DE EDIFICACOES LTDA - ME";"REGIME DIF. DE CONTRATAÇÃO";"R$        92.000,00";"TESOURO - EDUCAÇÃO (112000000)";;;;
"12616";"CONSTRUÇÃO DA CASA DE VEGETAÇÃO DO CENTRO DE BIOCIÊNCIAS -  RECURSOS UFRN, DE ACORDO COM O PROJETO BÁSICO E DEMAIS ANEXOS DO RDC ELETRÔNICO Nº 015/2016-DMP, A SER EXECUTADO NO SEGUINTE LOCAL: CAMPUS CENTRAL DA UFRN, AV. SENADOR SALGADO FILHO, 3000  NATAL/RN.";"27/06/2017 - 23/04/2018";"210";"EM RECEBIMENTO PROVISÓRIO";"15/2016";" 14.743.604/0001-32 - HABITE-SE PROJETOS E EXECUÇÕES LTDA ME";"REGIME DIF. DE CONTRATAÇÃO";"R$       137.130,36";"TESOURO - EDUCAÇÃO (112000000)";;;;
"12616";"CONSTRUÇÃO DA CASA DE VEGETAÇÃO DO CENTRO DE BIOCIÊNCIAS -  RECURSOS UFRN, DE ACORDO COM O PROJETO BÁSICO E DEMAIS ANEXOS DO RDC ELETRÔNICO Nº 015/2016-DMP, A SER EXECUTADO NO SEGUINTE LOCAL: CAMPUS CENTRAL DA UFRN, AV. SENADOR SALGADO FILHO, 3000  NATAL/RN.";"27/06/2017 - 23/04/2018";"210";"EM RECEBIMENTO PROVISÓRIO";"15/2016";" 14.743.604/0001-32 - HABITE-SE PROJETOS E EXECUÇÕES LTDA ME";"REGIME DIF. DE CONTRATAÇÃO";"R$       137.130,36";"VESTIBULAR (250154007)";;;;
"12628";"RECUPERAÇÃO DA COBERTURA DAS SALAS CAD I E CAD II DO DEPARTAMENTO DE EDUCAÇÃO FÍSICA DA UFRN, DE ACORDO COM O PROJETO BÁSICO E DEMAIS ANEXOS DO RDC ELETRÔNICO Nº 013/2016-DMP.";"30/06/2017 - 26/05/2018";"180";"EM RECEBIMENTO PROVISÓRIO";"13/2016";" 14.743.604/0001-32 - HABITE-SE PROJETOS E EXECUÇÕES LTDA ME";"REGIME DIF. DE CONTRATAÇÃO";"R$       158.079,90";"TESOURO - EDUCAÇÃO (112000000)";;;;
"12638";"REFORMA PARA ADAPTAÇÃO DE BANHEIROS PARA PORTADORES DE NECESSIDADES ESPECIAIS NO GINÁSIO POLIESPORTIVO I NO CÂMPUS CENTRAL DA UFRN";"03/07/2017 - 25/11/2018";"210";"EM RECEBIMENTO PROVISÓRIO";"5/2016";" 21.949.552/0001-10 - W DA S MOREIRA ENGENHARIA EIRELI-EPP";"REGIME DIF. DE CONTRATAÇÃO";"R$       464.589,52";"TESOURO - EDUCAÇÃO (112000000)";;;;
"12638";"REFORMA PARA ADAPTAÇÃO DE BANHEIROS PARA PORTADORES DE NECESSIDADES ESPECIAIS NO GINÁSIO POLIESPORTIVO I NO CÂMPUS CENTRAL DA UFRN";"03/07/2017 - 25/11/2018";"210";"EM RECEBIMENTO PROVISÓRIO";"5/2016";" 21.949.552/0001-10 - W DA S MOREIRA ENGENHARIA EIRELI-EPP";"REGIME DIF. DE CONTRATAÇÃO";"R$       464.589,52";"LOCAÇAO DE PREDIOS (250151001)";;;;
"12699";"O PRESENTE CONTRATO TEM COMO OBJETO A EXECUÇÃO DA EXTENSÃO PRIMÁRIA PARA ALIMENTAÇÃO DA SUBESTAÇÃO ELÉTRICA DE 1.0MVA DO CENTRO TECNOLÓGICO DE AQUICULTURA NA FAZENDA SAMISA EM EXTREMOZ/RN; EXECUÇÃO DO SISTEMA DE PROTEÇÃO CONTRA DESCARGAS ATMOSFÉRICAS DO PRÉDIO DA FACULDADE DE FARMÁCIA DO CCS.";"25/09/2017 - 25/10/2017";"30";"EM ANDAMENTO";"22/2016";" 20.757.012/0001-72 - NORMA ENGENHARIA SERVICOS ELETRICOS LTDA - ME / NORMA ENGENHARIA";"REGIME DIF. DE CONTRATAÇÃO";"R$       165.900,00";"TESOURO - EDUCAÇÃO (112000000)";;;;
"12726";"REFORMA DAS CANTINAS DOS SETORES DE AULAS I, II E III-IV DO CAMPUS CENTRAL DA UFRN, DE ACORDO COM O PROJETO BÁSICO E DEMAIS ANEXOS DO RDC ELETRÔNICO Nº 023/2016-DMP.";"08/09/2017 - 02/11/2018";"270";"EM ANDAMENTO";"23/2016";" 20.971.632/0001-00 - SERVEMAIS CONSTRUCOES, TREINAMENTOS E TERCEIRIZACOES EIRELI - EPP";"REGIME DIF. DE CONTRATAÇÃO";"R$     1.067.497,56";"OUTROS SERV.ADMINISTRATIVOS (250154166)";;;;
"12726";"REFORMA DAS CANTINAS DOS SETORES DE AULAS I, II E III-IV DO CAMPUS CENTRAL DA UFRN, DE ACORDO COM O PROJETO BÁSICO E DEMAIS ANEXOS DO RDC ELETRÔNICO Nº 023/2016-DMP.";"08/09/2017 - 02/11/2018";"270";"EM ANDAMENTO";"23/2016";" 20.971.632/0001-00 - SERVEMAIS CONSTRUCOES, TREINAMENTOS E TERCEIRIZACOES EIRELI - EPP";"REGIME DIF. DE CONTRATAÇÃO";"R$     1.419.495,12";"TESOURO - EDUCAÇÃO (112000000)";;;;
"12728";"CONSTRUÇÃO DO LABORATÓRIO DE ANÁLISE DE PRODUÇÃO DE ENERGIA EÓLICA - LAPEE - RECURSOS UFRN, DE ACORDO COM O PROJETO BÁSICO E DEMAIS ANEXOS DO RDC ELETRÔNICO Nº 017/2016-DMP, A SER EXECUTADO NO SEGUINTE LOCAL: CAMPUS DA ESCOLA AGRÍCOLA DE JUNDIAÍ  EAJ/UFRN NO MUNICÍPIO DE MACAÍBA/RN

";"08/09/2017 - 01/01/2019";"390";"EM ANDAMENTO";"17/2016";" 04.751.986/0001-92 - F DOIS ENGENHARIA LTDA";"REGIME DIF. DE CONTRATAÇÃO";"R$     1.828.605,30";"TESOURO - EDUCAÇÃO (112000000)";;;;
"12111";"REFORMA DOS BANHEIROS DOS PRÉDIOS DO LABORATÓRIO I, LABORATÓRIO II E DEPARTAMENTO DE FÍSICA, DO DEPARTAMENTO DE FÍSICA TEÓRICA E EXPERIMENTAL, NO CAMPUS UNIVERSITÁRIO CENTRAL DA UFRN.";"10/08/2016 - 14/02/2018";"270";"EM RECEBIMENTO PROVISÓRIO";"9/2016";" 09.389.289/0001-57 - AC ENGENHARIA LTDA - EPP";"REGIME DIF. DE CONTRATAÇÃO";"R$       450.855,33";"APLICACOES FINANCEIRAS (280154215)";;;;
